20140521131616AAf7rhL,Open,Are 'brined' or 'preserved' garlic (cloves) as nutritious as raw?,"I really love these & they haven't the horribly, strong garlic taste & fumes.    However, I can't find results on if they have the same health benefits as actual RAW garlic cloves (they ARE raw, but soaked in a salt/vinegar 'brine' solution).  Benefits like anti-biotic, anti-coagulant, anti-cold & flu properties.    Anybody know anything about them?  (alternatively called  preserved garlic cloves  or  salted garlic.  ",5/21/14 13:16,1400678176,http://answers.yahoo.com/question/?qid=20140521131616AAf7rhL,396545175,Alternative Medicine,396545018,Health,4231f37a6ec49e1a93dc5bc1df21349daa,1,,0
20080714232714AAuJ87D,Answered,lately... I CAN'T stop eating til i almost puke...?,I have been eating non-stop! binging on mostly carbs and it takes ALOT for me to feel the least bit full! How can I twach myself to eat smaller portions? i always just want more!! ? ,7/14/08 23:27,1216078034,http://answers.yahoo.com/question/?qid=20080714232714AAuJ87D,396545382,Diet & Fitness,396545018,Health,8MMP9xR0aa,4,GXQxthUNaa,1216597395
20080627213449AAbwi3n,Answered,Why are British people so obsessed with tea?,? Other stuff- Did Britain ever land a man on the moon? No Did Britain ever Nuke another country? No Did Britain invent any good technology? No Would Britain still be alive today if it wasn't for its best allies? No ,6/27/08 21:34,1214602489,http://answers.yahoo.com/question/?qid=20080627213449AAbwi3n,396546043,Mental Health,396545018,Health,6ZiIw4ugaa,22,RLPM48F8aa,1214648204
20080605103904AAaCQZ8,Answered,"Again, how can I improve my vision naturally and free.?","List some websites that might help, list some eye exercises for myopia. I know that some exist because I found a website already. Wad'ya mean by puttin a rose water Guys, my eyes hurt, glasses would make them hurt even more, you say that looking at a computer screen changes the shape of my eye. You guys suck at these answers. ",6/5/08 10:39,1212662344,http://answers.yahoo.com/question/?qid=20080605103904AAaCQZ8,2115500199,Optical,396545018,Health,XB1IDYoraa,3,xcdHDp7iaa,1213527289
20101009174159AAq7S0z,Answered,i wanna be skinny NOW?,"my problem is, i wanna be skinny RIGHT NOW, but i know it'll take time.so i give up before i start.... can someone give me some advise?  btw, im 5'2 1/2 and 112 pounds not alot of muscel,  and i wanna be 102-108. ",10/9/10 17:41,1286646119,http://answers.yahoo.com/question/?qid=20101009174159AAq7S0z,396545382,Diet & Fitness,396545018,Health,oolTFOspaa,9,lmUlhaRraa,1287165226
20070226181722AAK6MLv,Answered,Has anyone tried one a day brand all day energy vitamins?,And do they work? ,2/26/07 18:17,1172513842,http://answers.yahoo.com/question/?qid=20070226181722AAK6MLv,396545382,Diet & Fitness,396545018,Health,79b8592899aa3dcb578c630cb4ebe264aa,4,E5DD4MAjaa,1172573282
20110204091832AAizLFb,Answered,What should I have for lunch?,I'm sick and I don't like soup. ,2/4/11 9:18,1296811112,http://answers.yahoo.com/question/?qid=20110204091832AAizLFb,396545382,Diet & Fitness,396545018,Health,qK56Wewiaa,4,N6kWy6OYaa,1296991423
20100415035023AAi4cTC,Answered,does orange juice affect your menstruation cycle?,i drank a lot of orange juice and milk the last month and i skipped a period. ive been pretty regular for a few years so i dont know why it suddenly happened....i dont think i had a lot of stress either. i was supposed to have it on the 22nd of march but i still havent had it. can somebody tell me why? ,4/15/10 3:50,1271303423,http://answers.yahoo.com/question/?qid=20100415035023AAi4cTC,396545203,Women's Health,396545018,Health,I3CdO8OQaa,2,J3ZwCVSTaa,1294426953
20090509123118AAnlQR4,Answered,Why do I have a hard spot where the ant bit me at?,"Yesturday I was bitten by two ants (on my ankle and arm), now in those spots, it is hard, red and its sore. also, it is a little bit swollen and the spot i a big red hard spot.  Why is that? When will it go away and so I need to see a doctor for it.  No, I am not allergic to ants. ",5/9/09 12:31,1241872278,http://answers.yahoo.com/question/?qid=20090509123118AAnlQR4,396546498,First Aid,396545018,Health,GBSO1Efraa,2,tEasLXFWaa,1241944007
20080529085650AAnMyg2,Answered,Gaining weight?,"I have been skinny my entire life and hated it, seriously always been naturally 20 pounds or so underweight. I just had a baby 6 months ago and now i'm 96 pounds again, I hate it and people think I'm 13 years old. I am going to join a gym to get muscle but what exercises can I do? AND what kind of thing can I take with my meals (not pills) like a drink or bar with lots of calories ( and i'm also breastfeeding so it has to be safe)  thanks! ",5/29/08 8:56,1212051410,http://answers.yahoo.com/question/?qid=20080529085650AAnMyg2,396545203,Women's Health,396545018,Health,3AywreElaa,2,2n8dc2f7aa,1212570895
20080325151354AAcZ5Ma,Answered,Fibromyalgia?,Is this a  real  disease ?  Why is it just being diagnosed ?    Why are there no cures/ specialists to treat it ?    I have this the opinion this is the label they use when they can't figure it out ?   How do you get second opinions ? What kind of doctors do you work with to get a firm diagnosis ?  Any ideas would be appreciated. ,3/25/08 15:13,1206458034,http://answers.yahoo.com/question/?qid=20080325151354AAcZ5Ma,396545391,Other - Diseases,396545018,Health,32421e71c12420d2ea89a8c76f802f36aa,8,Zx8dLt7naa,1208702566
20090119200620AA5lDNI,Answered,How was my eating today?,"How was my eating today? I'm in recovery from anorexia & I'm supposed to take in between 2000-2200 calories approximately.  Bfast: 1 whole wheat, double fiber English muffin (110 cal) 1 medium banana 1/4 c. Egg Beaters (30 cal) Lunch: 1 whole wheat pita pocket (160 cal) 6 thin deli turkey slices (50 cal) 1/2 c. cucumber slices 1 small orange Snack: 1/2 c. Fiber One cereal (60 cal) 1 nectarine (70 cal) Dinner: 1 1/2 c. lettuce 2 1/2 oz. Tyson grilled chicken strips 1/2 TBS Olive Oil 1 fruit cup (50 cal) Snack: 1 Quaker chewy granola bar (90 cal) 1 Snack Pack Vanilla Pudding (120 cal) -- my one treat :) ",1/19/09 20:06,1232395580,http://answers.yahoo.com/question/?qid=20090119200620AA5lDNI,396545382,Diet & Fitness,396545018,Health,j70K2rLIaa,2,quRghfd7aa,1232519120
20100906123459AA88pkn,Answered,Is this an ordinary amount of food for one day?,Bowl of coco pops Glass of apple juice BBQ chicken ciabatta sandwich Can of diet coke An apple Chilli con carne and rice Cereal Bar ,9/6/10 12:34,1283776499,http://answers.yahoo.com/question/?qid=20100906123459AA88pkn,396545382,Diet & Fitness,396545018,Health,fXj5bVUFaa,1,tSOLF69faa,1283843201
20110429140333AA9GxAF,Answered,What fruit it healthiest?,"Apples, bananas, oranges or black berries? ",4/29/11 14:03,1304085813,http://answers.yahoo.com/question/?qid=20110429140333AA9GxAF,396545382,Diet & Fitness,396545018,Health,rGbYKi7Zaa,2,KrrLQa5Uaa,1304105597
20101126201819AAoIb9D,Answered,What do I do about hemorrhoids?,"I looked at them and they're purple and they're huge. I am not pushing them back in because it hurts to even sit in this chair and type this paragraph. It's not excruciating but it's getting there. I've tried creams and wipes, nothing is helping. I've had these hemorrhoids for about a few months but they've only been getting worse over time. What can I do about it? Only serious answers, please. I really don't want to get surgery... ",11/26/10 20:18,1290802699,http://answers.yahoo.com/question/?qid=20101126201819AAoIb9D,396547122,Pain & Pain Management,396545018,Health,yDIXLflIaa,5,4XAUssA2aa,1291056047
20080714135543AA9YnWU,Answered,How can I get to sleep fast?,"I cant sleep even when I'm Exhausted, can you please help me. I'm 12 yrs old and I have an old mattress but my bro sleeps on the same kind of mattress that is just as old as mine. ",7/14/08 13:55,1216043743,http://answers.yahoo.com/question/?qid=20080714135543AA9YnWU,396545393,Other - Health,396545018,Health,XB1IDYoraa,7,NcI5rTP3aa,1216908877
20081212001617AAQuK0v,Answered,I need to lose 10 pounds by tuesday...?,Don't be rude... just help.. Thanks. ,12/12/08 0:16,1229040977,http://answers.yahoo.com/question/?qid=20081212001617AAQuK0v,396545382,Diet & Fitness,396545018,Health,iEuRY0QXaa,10,GBJjRAzzaa,1229188336
20130415213907AAc4zz5,Answered,I think I am allergic to my insulin?,"I have what I believe to be an insulin allergy. So far, I have tried: Reverting from my insulin pump to MDI  Changing pen tips  Changing insulin pump sites (both in location on the body, varying cannula types, and insertion methods) Using benedryl cream Taking pill-form benedryl  Taking pill-form Zyrtec Using different insulins (Humalog, Novolog, and Apidra) Cleaning the site areas pre-site and post-site with antibiotic ointment and aloe Using different adhesives (including hypoallergenic ones) I'm also experiencing unexplained weight gain, dry hair, nails that won't grow, extreme exhaustion, and headaches, as well as some breathlessness. I had blood drawn, and all of my hormones (including thyroid) came back normal. My A1c is sitting at 7.4% because I cannot get my body to work with insulin.   I am at a loss. I hope that there may be something that can relieve my pain.  Wherever I infuse insulin, the area welts up. It gets red and inflamed. It starts to hurt to put event the slightest pressure on the site or the area around it. It gets hot to the touch. When I pull the site, insulin leaks out from under the skin for a few minutes. Almost a year ago, I was admitted to the hospital after a site got infected, and I was forced to take IV antibiotics to clear up the infection.   I've been to a total of 6 doctors, including three endocrinologists who said that they have never seen anything like it.   Please help? ",4/15/13 21:39,1366061947,http://answers.yahoo.com/question/?qid=20130415213907AAc4zz5,396545384,Diabetes,396545018,Health,JOuqvE8jaa,1,fNzrXX3Haa,1366581207
20140505165206AACil7Q,Answered,åÀVivo entre psicopatas?,"Vivo en un complejo de apartamentos y la mayoria de vecinos no me quieren. Solo se las pasan espiando y cada que salgo la familia que vive en frente de mi habre la puerta y me da una actidud muy mala, como de burla. Desde que llegue pasa esto, hubo un desacuerdo conmigo y todos estan entre ellos pero se que desde que mi familia y yo llegamos nunca caimos bien. Somos de 4 , mi mamÌÁ, mi papÌÁ, mi hermano de 19 y yo de 22. Honestamente, ya perdi atencion a lo que hacen pero desde que trato de no salir estan al pendiente de cuando salgo y que hago, y ellos buy bien y campantes. Como puedo ganarle a los psicopatas? Entiendo que sea divertido para ellos molestarme pero ya no me siento bien. Estoy mal en pensar asi de ellos? Ya no quiero ser burla de ellos,  Ayuda. Gracias. ",5/5/14 16:52,1399308726,http://answers.yahoo.com/question/?qid=20140505165206AACil7Q,396546043,Mental Health,396545018,Health,C30Qpx1jaa,6,V3VrFolDaa,1399449009
20070328095836AAf2pUX,Answered,Nutrition question...  Please don't laugh really want to know?,"What do Radishes have in them since they are a vegetable and,  are they OK to eat like a chip with a sandwich in replace of greasy chips???  Serious question.... I like to slice them and put them in water in a bowl, I don't fry them just to make it clear...  But still I can eat as much as you would with your sandwich.   Good or not any better? ",3/28/07 9:58,1175075916,http://answers.yahoo.com/question/?qid=20070328095836AAf2pUX,396545382,Diet & Fitness,396545018,Health,2e3uhpmDaa,4,jR5kvXgeaa,1175111098
20090219123819AAnFDqH,Answered,How would one go about improving their immune system?,i hate being sick ,2/19/09 12:38,1235047099,http://answers.yahoo.com/question/?qid=20090219123819AAnFDqH,396545393,Other - Health,396545018,Health,qNKK4hLDaa,5,6y5wgdmHaa,1235125942
20101112153920AAllv7f,Answered,AWAKE breast augmentation?,I know the procedure costs less than a normal augmentation because you don't have to pay any of the anesthesia expenses but I was wondering how much cheaper it is. Ballpark prices for the AWAKE augmentation? ,11/12/10 15:39,1289576360,http://answers.yahoo.com/question/?qid=20101112153920AAllv7f,396545203,Women's Health,396545018,Health,ab73ab15ef8837c3b4684ba575956501aa,3,8LRxz8tVaa,1290095610
20071212213148AAgus1b,Answered,"Since I mostly read the mental health questions,?","I'll pose my question here:  Do some Yahoo! Answers users have spell check and others don't have it?  Or, do some users feel that they don't make spelling errors?  How hard would it be to click the  check spelling  box each time - some of the questions and answers on here are unintelligible. ",12/12/07 21:31,1197495108,http://answers.yahoo.com/question/?qid=20071212213148AAgus1b,396546043,Mental Health,396545018,Health,33516912ceee0bb0ae2234b762f93033aa,4,wwdDYPK0aa,1197557094
20110223150241AActv6B,Answered,What to do for a stuffed up nose?,How to help treat it for a better day/ sleep. ,2/23/11 15:02,1298473362,http://answers.yahoo.com/question/?qid=20110223150241AActv6B,396546500,Other - General Health Care,396545018,Health,lYjTTKrUaa,2,f5uurQoWaa,1298477949
20111210163933AAC7Ccb,Answered,How do you remove male pubic hair ?,"Ok so once I got out of the shower, I took scissors and cut I geuss. Afterwards I took a razor or shaver whatever theyre called, like you would use on your face and cut with that to make it shorter. The thing is though, I didnt use cream or Nair or anything like that. I've never done this before, so I read that you have to apply a cream of some sort before you do it. Is it harmful not to, or will you just feel burn ? Also, is everything okay under the skin I geuss, if I didnt cut anything open with the razor ? ",12/10/11 16:39,1323535173,http://answers.yahoo.com/question/?qid=20111210163933AAC7Ccb,396545393,Other - Health,396545018,Health,jaO8QbD7aa,3,rXusmhDRaa,1324054508
20091118050221AAfqIEs,Answered,workout routine and rest between?,hi I am 27 years old....5ft 6 inches...148lbs...have always been pretty active.  Anyways I love working out ...but my main reason for doing it is def to get in shape.   Soooo i want to loose some extra weight..inches before xmas...because i'm going on vaca..and know the booze will add some weight..  i've always worked out 3 times a week but wanted to up it to 5 days a week until xmas.  I did a spin class sunday evening..1 hour did kickboxing and body design class for 1.5 hours on monday. then i just took my dog for a 30 minute walk yesterday to let my body recover. tonight..i want to do step aerobics...30 minutes..but my legs are still pretty sore from all the squats and lunges. I def don't mind pushing through it....but is this just to much for the body ? ,11/18/09 5:02,1258520541,http://answers.yahoo.com/question/?qid=20091118050221AAfqIEs,396545382,Diet & Fitness,396545018,Health,5q2pp09Uaa,4,A7ucqITbaa,1259040208
20090625121248AA3TAfU,Answered,Does Ibuprofen help with stomach aches?, ,6/25/09 12:12,1245931968,http://answers.yahoo.com/question/?qid=20090625121248AA3TAfU,396545393,Other - Health,396545018,Health,AA12397155,2,bUlI5Luqaa,1246010669
20100124184833AAZmRrY,Voting,Good workout routine?,"I'm a 15 year old 118 lbs teenager with an interest in gaining more muscle and becoming more fit. So far I do:  15 resistant band bicep curls ‰ÛÒ 4 reps 15 resistant band tricep extensions ‰ÛÒ 4 reps 10 pushups rest 5 sec, 10 pushups rest 5 sec, 10 pushups 30 seconds forearms 30 seconds pushup hold 10 pushups rest 5 sec, 10 pushups rest 5 sec, 10 pushups 30 seconds forearms 30 seconds pushup hold 60 second squat against wall, rest 15 sec, 60 seconds squat against wall, 30 seconds squat against wall 50 situps, rest 30 sec, 50 situps 25 tricep bench dips, rest 10 sec 25 tricep bench dips  This is daily, and I know I haven't added cardio but sadly I don't have the time to go to a gym/don't have a treadmill at home.  I also have dumbells to work with at home so I was wondering if anyone had any pieces of advice. Thanks in advance. ",1/24/10 18:48,1264358913,http://answers.yahoo.com/question/?qid=20100124184833AAZmRrY,396545382,Diet & Fitness,396545018,Health,LxLtnmGpaa,2,,0
20080623005056AAUKbcj,Answered,cosa ne dite? leggendo questo pezzetto cosa capite?,"ricordo la prima tazzina di caffÌ¬ ke ho bevuto...la prima volta ke ho ballato con un ragazzo...il primo giorno di scuola alle elementari...la prima volta ke ho guardato negli occhi il ragazzo ke amo...e anke se poi tutte queste cose si ripetono per molte volte le emozioni ke provi nn sono mai uguali alla prima volta..xkÌ¬ la prima volta c'Ì¬ curiositÌÊ,agitazione,a volte imbarazzo...   05/08/2007 le sue braccia, le sue labbra,le sue mani ke scivolavano sul mio corpo facendomi sentire bene, tranquilla...tra le sue braccia niente e nessuno avrebbero potuto farmi del male...sarei rimasta lÌÂ con lui x ore ed ore..un vento fresco ke ci accarezzava la pelle..quel soffio di vento arrivato all'improvviso e subito il suo abbraccio..forte...come per proteggermi..spostava con le mani i capelli ke mi cadevano sul viso...uno sguardo.. durato poki secondi ke mi sono sembrati una vita..uno sguardo stupendo intenso...uno sguardo innamorato...poke parole d'amore sussurrate dolcemente..stavamo stretti..sempre piÌ_ stretti..il suo petto caldo le sue spalle forti..nonostante quel vento fresco sentivo dentro di me un tepore..una sensazione di pace..stavo bene..bene come nn ero mai stata prima..sentivo il suo cuore battere, nel silenzio di quella meravigliosa notte stellata..e di sicuro.. anke lui sentiva il mio... ",6/23/08 0:50,1214182256,http://answers.yahoo.com/question/?qid=20080623005056AAUKbcj,396546043,Mental Health,396545018,Health,2MCXojURaa,4,cReOo9L2aa,1214269972
20090609135909AAtnVfB,Answered,Have you ever had a tummy tuck?,"have you ever had a tummy tuck? pls tell me the reasons, and experience you had with it. a friend is planning on having one but a lot of people say that the recorvery hurts 10x worse than a c-section. tell me ur experience. thank u ",6/9/09 13:59,1244555949,http://answers.yahoo.com/question/?qid=20090609135909AAtnVfB,396545382,Diet & Fitness,396545018,Health,rWEMnNR2aa,2,JOtJSjxPaa,1244608752
20120104082511AANhO6g,Answered,constipated...best thing to do?,"I have been having a hard time with bowel movements for a few days. I have been struggling with this for a while, what is the best thing to do? I have been to doctors/specialists and what they givess wrks for a while. ",1/4/12 8:25,1325665511,http://answers.yahoo.com/question/?qid=20120104082511AANhO6g,396546500,Other - General Health Care,396545018,Health,476e4d0658d635ac13fff50369c427c5aa,3,r5hq3spYaa,1325714022
20071026052403AAAC4DC,Answered,Help! MY EARS KEEP GOING RED!?,Why do my ears heat up when i let my hair out and it goes infront of it? If it helps - i have my ears pierced and they are slightly infected but i clean them everday with the salt-solution in warm water.  Does anyone else experience their ears heating up?? It really bugs me as i can't let my hair down without them heating up and going red. ,10/26/07 5:24,1193376243,http://answers.yahoo.com/question/?qid=20071026052403AAAC4DC,396545203,Women's Health,396545018,Health,8d3e94d9970184d91991339790b16ce6aa,2,2tpk4vO9aa,1193895784
20090919123429AAVC7IU,Answered,cancer detection through blood test?,can cancer be detected through a blood test? ,9/19/09 12:34,1253363669,http://answers.yahoo.com/question/?qid=20090919123429AAVC7IU,396545116,Cancer,396545018,Health,eW1poAp0aa,2,LQABiZcaaa,1253551401
20100722213826AAwijQq,Answered,tampax pearl or playtex gentle glide?,"first time using tampons, am 14, and been having my period for about 2 years now? which is better? thx :) ",7/22/10 21:38,1279834706,http://answers.yahoo.com/question/?qid=20100722213826AAwijQq,396545203,Women's Health,396545018,Health,N33oaNdcaa,8,EpcRkFJoaa,1280583763
20110118193735AAPKJjz,Answered,Do massage therapists massage the glutes?,"I've had a number of massages and completely understand and respect the draping rules.  I always wear my underwear as well.   Questiion I am nervous asking them is if they can massage the glutes (butt) legally.   I assume I would need to not have underwear on.   Do they massage through the towel or reach under?  I'm not some perv here, just curious and don't know how to ask them.     I recently did some squats and actually hurt that area or I wouldn't request this. ",1/18/11 19:37,1295379455,http://answers.yahoo.com/question/?qid=20110118193735AAPKJjz,396545175,Alternative Medicine,396545018,Health,DmxPqQEtaa,3,204ce1f08f520fbd9bef7dd4f064f13daa,1295464283
20100819021437AAE0Qgx,Answered,Can an ectomorph get a six pack?,"All my life i've been tall and slim so i guess that makes me an ectomorph, is it possible for an ectomorph to get a six pack or big muscles. ",8/19/10 2:14,1282184078,http://answers.yahoo.com/question/?qid=20100819021437AAE0Qgx,396545382,Diet & Fitness,396545018,Health,fXj5bVUFaa,2,OJAT1S8aaa,1282707741
20100329130518AAo0xjr,Answered,Please help me!!  Im TERRIFIED of......?,"WASPS!!! BEES!! HORNETS!!!!  Anything that stings me!  Please help, I can barely go outside without running right back inside like a little girl!!!!!  Hahaha  Everybody says  dont bother it    its more scared of you than you are of it    if you leave it alone it will leave you alone   But I DONT BELEIVE them!! So please help me ",3/29/10 13:05,1269867918,http://answers.yahoo.com/question/?qid=20100329130518AAo0xjr,396546043,Mental Health,396545018,Health,C4waTzRkaa,4,iGz4EoQjaa,1270028798
20120425191937AA0aTR2,Answered,What goes on in a persons body when?,"What you have eaten makes you so thirsty?  It happened to me today.  Got a sub, first time in a couple of years, (don't order out as a rule) and never eat processed food, but omg today I really felt it.  Use to happen before once in a while. What goes on?? Sodium? You know, I never thought of food additives, just salt. ",4/25/12 19:19,1335381577,http://answers.yahoo.com/question/?qid=20120425191937AA0aTR2,396546500,Other - General Health Care,396545018,Health,hOLN2lktaa,1,oDXNUTY5aa,1343854323
20090610174158AA7nUC5,Answered,am i healthy overweight or obese?,i weight 135 punds im 5'7 and im 15 an 11 months old 3 days  old am i at a healthy weight ,6/10/09 17:41,1244655718,http://answers.yahoo.com/question/?qid=20090610174158AA7nUC5,396545382,Diet & Fitness,396545018,Health,Ee39pTcyaa,3,rN0b4jWHaa,1246144975
20070106053833AA3ewls,Answered,What can you do if you know someone who is a habitual liar?,the person constantly tells lies and is so manipulative he actually can people to believe them and believes the lies himself.   What is this type of mental illness called? ,1/6/07 5:38,1168061913,http://answers.yahoo.com/question/?qid=20070106053833AA3ewls,396546043,Mental Health,396545018,Health,98ceb8da4c7f8054ff195fd122d889d5aa,11,12b1df12daca2089ecf9c4360b09326baa,1168590146
20121021023920AAdF8mZ,Answered,What happens if you're nearsighted and you wear glasses that are stronger than you need?,My prescription keeps increasing.  It would save money if I got glasses that were a little stronger because they would last longer.  Someone said it's not a good thing to do because it makes your eyes change even faster.  Is that true? ,10/21/12 2:39,1350787160,http://answers.yahoo.com/question/?qid=20121021023920AAdF8mZ,2115500199,Optical,396545018,Health,FaTcL8bxaa,6,tqrSyU0Eaa,1359725528
20061022170301AAiuQpA,Answered,Small red dots on hands?,I had noticed small red dots on my hands...i had them for like a couple of years..but they don't itch. they also appear on my wrists??i know it is not an std....and i don't think it is allergies..bc i am not allergic to anything(that i know of) my father says it is bc of the cold weather but i have had them in the summer..they don't really disappear either...except i discovered a new one one my finger yesterday??? any ideas i have about 5 on each hands and they don't itch...i already said that though ,10/22/06 17:03,1161536581,http://answers.yahoo.com/question/?qid=20061022170301AAiuQpA,396545393,Other - Health,396545018,Health,47fd2a04a63bde240d312c215bf6c933aa,3,134cd8651f7cc6a93ffb3e797135e63aaa,1162056159
20090221104918AAr2SPs,Answered,What is the latest in the evening one should eat?,"I hear anywhere between 8 and 10 PM?  I know it's because after that time your body starts to wind down and not really process the food effectively (or something like that). Any validity to the above? Ok, let's change this up a bit.  If I normally go to sleep @ 10 PM, are we saying that I shouldn't eat past 8 PM?  Just clarifying here. ",2/21/09 10:49,1235213358,http://answers.yahoo.com/question/?qid=20090221104918AAr2SPs,396545382,Diet & Fitness,396545018,Health,8OREBeRdaa,8,MpTZjdLJaa,1235398265
20080719081609AALYw6M,Answered,qual e il vostro obiettivo nella vita?,"il mio e diventare qualcuno, nn  esistere  senza vivere.... ",7/19/08 8:16,1216455369,http://answers.yahoo.com/question/?qid=20080719081609AALYw6M,396546043,Mental Health,396545018,Health,1nGnci2Waa,29,AA11837863,1216641847
20080115124531AAg0DYl,Answered,Eating Problem?,"Ok, well my boyfriend broke up with me yesterday but then we got back together and I didn't eat much at lunch, then I thought... hey! I should do this at dinner I might lose a pound or two. Well I did it at lunch again and one friend is concerned about me. I'm 12 and 5'2 and 91 pounds. I know very skinny for my age I'm slim. ",1/15/08 12:45,1200401131,http://answers.yahoo.com/question/?qid=20080115124531AAg0DYl,396545203,Women's Health,396545018,Health,k320x1WNaa,1,i4T8KiyEaa,1202105568
20061107084138AAd5qxY,Answered,"question about the south beach diet,can i have....?","i'm a huge coffe lover,i drink it everyday 2 - 3 cups. on this diet can i have coffee?  ok my real question is can i have my coffee with my coffee - mate french vanilla in it?? lol if you say no i'm going to have to hurt you! jk but my creamer will  be missed. so can i have it? ty : [ i know!!!!!!!!!!!!!!!!!!!!!!!!  i'm off to cry now. lol jk ",11/7/06 8:41,1162888898,http://answers.yahoo.com/question/?qid=20061107084138AAd5qxY,396545382,Diet & Fitness,396545018,Health,af3529191e3cae19a65923ef06bb5caaaa,1,f21c599b090d3df79338ba5e101b7f8faa,1162975219
20090529123728AA1w2Yv,Answered,I need energy drugs (legal)?,im a very heavy sleeper and cant seem to get the boost in the morning coffe is ok but not good enough i use a suppliment no-xplode with has 200mg of caffine per scoop and i can use 3 scoops to get the boost i need.  is there any really powerful drugs that i can be prescribed or buy from any where.??  thanks alot ,5/29/09 12:37,1243600648,http://answers.yahoo.com/question/?qid=20090529123728AA1w2Yv,396545382,Diet & Fitness,396545018,Health,xs9L4eGpaa,1,biRIaIjxaa,1243651166
